experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,stage,stage_1based,channel_index,channel,command,input_scale,command_utilization_abs,B_x,B_y,B_z,jacobian_gain_raw,jacobian_authority_scaled_m,contribution_x_m,contribution_y_m,contribution_z_m,contribution_norm_m,tangential_contribution_m,lateral_contribution_m,gain_ratio_from_stage0,direction_change_from_stage0_deg,solution_to_controller_gain_ratio,solution_to_controller_angle_deg,progress
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,0,vx,0.022826555709673516,0.5,0.04565311141934703,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,-2.939304446427595e-07,-3.333923517491516e-06,2.9108122408903326e-05,2.929990155782901e-05,-1.1345717811319118e-06,2.9277926466400075e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,1,vy,-0.07281130272710896,0.5,0.14562260545421793,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,-1.9067646558546721e-07,-2.201961442809924e-06,1.711421940314973e-05,1.7256346585801307e-05,-7.511529370430911e-07,1.723999033510367e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,4,wy,-0.22930762256705425,0.5,0.4586152451341085,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,-6.017036857069676e-07,-7.066397789073906e-06,3.938349151383953e-05,4.0016939274006105e-05,-2.409943550690062e-06,3.9944306239337534e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,5,wz,-1.7599008105937544,5.235987755982988,0.3361162960289154,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,-1.1595968801828159e-05,-0.0001458800185381383,-6.084172774387789e-05,0.0001584839491431252,-4.994618951983395e-05,0.00015040791298482115,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,0,1,6,dL,-0.010002683529705158,0.5,0.020005367059410317,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,9.934465519530044e-05,-1.1925746771416245e-05,-1.2129550965320986e-05,0.00010079042592701649,-9.53284436457132e-05,3.2729158110704337e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,0,vx,0.0028687072972515886,0.5,0.005737414594503177,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,-3.693944991770063e-08,-4.189879035957015e-07,3.65813766324485e-06,3.6822393389852097e-06,-1.5973256446828865e-07,3.678773172868724e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,1,vy,-0.00875829407238782,0.5,0.01751658814477564,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,-2.2936007127081468e-08,-2.6486857300808014e-07,2.058627723142545e-06,2.0757238554011295e-06,-1.0118570851494523e-07,2.073256128960833e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,4,wy,-0.024719737735265448,0.5,0.049439475470530896,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,-6.486464400314201e-08,-7.617692692613683e-07,4.2456049669106825e-06,4.3138916741950424e-06,-2.909263318617715e-07,4.304070543813004e-06,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,5,wz,-0.19260557687617275,5.235987755982988,0.03678495555229074,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,-1.269076215585522e-06,-1.5965277677078542e-05,-6.6585889384863e-06,1.7344666396299452e-05,-6.116895692698983e-06,1.6230250752331587e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,1,2,6,dL,-0.010002629400680738,0.5,0.020005258801361475,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,9.934411759663992e-05,-1.192568223583074e-05,-1.2129485326859222e-05,0.00010078988050463956,-9.391379084027056e-05,3.658961467615419e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,0,vx,0.007178176854892699,0.5,0.014356353709785398,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,-9.243114649087606e-08,-1.0484057662321033e-06,9.153516335205432e-06,9.213824367024967e-06,-4.315237392313383e-07,9.203713746573327e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,1,vy,-0.0007958286729243323,0.5,0.0015916573458486646,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,-2.084096738847206e-09,-2.4067472867911282e-08,1.870586846494307e-07,1.886121369696014e-07,-9.924554796115826e-09,1.883508466249583e-07,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,4,wy,0.010951434524426647,0.5,0.021902869048853295,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,2.873658731165439e-08,3.3748198967073806e-07,-1.8809044541509014e-06,1.9111570972704315e-06,1.3911954095259513e-07,1.9060868825350746e-06,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,5,wz,0.09162646928073323,5.235987755982988,0.017499366604903675,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,6.037258877348797e-07,7.595013853506863e-06,3.1676289166719396e-06,8.251217688088146e-06,3.139549359197987e-06,7.630584719232085e-06,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,2,3,6,dL,-0.010002840357032442,0.5,0.020005680714064885,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,9.934621277299526e-05,-1.1925933749539313e-05,-1.2129741138793274e-05,0.00010079200617226438,-9.273226065941698e-05,3.9493750660373226e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,0,vx,0.00933048173314873,0.5,0.01866096346629746,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,-1.2014570570510208e-07,-1.3627597993895713e-06,1.189810709407347e-05,1.1976497888927009e-05,-5.811883944780114e-07,1.1962387793981482e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,1,vy,-0.001302213966103528,0.5,0.002604427932207056,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,-3.4102062069026402e-09,-3.9381590992753435e-08,3.060840101882142e-07,3.08625923260495e-07,-1.6825010829623472e-08,3.081669669496975e-07,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,4,wy,0.020272761608774878,0.5,0.040545523217549756,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,5.3195769259225365e-08,6.247302039371951e-07,-3.481838614186518e-06,3.5378408320356615e-06,2.6681171681083126e-07,3.527765476982737e-06,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,5,wz,0.17007196207886333,5.235987755982988,0.032481352135426175,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,1.1206024535364798e-06,1.4097442782875768e-05,5.87957682125182e-06,1.5315451885998328e-05,6.036240606273762e-06,1.4075754538052356e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,3,4,6,dL,-0.010002699369356351,0.5,0.020005398738712703,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,9.934481251155278e-05,-1.1925765656315334e-05,-1.2129570172952203e-05,0.00010079058553270487,-9.210768444348785e-05,4.092574493499613e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,0,vx,-0.01459557925571957,0.5,0.02919115851143914,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,1.8794272578907833e-07,2.1317515244506757e-06,-1.861208992753519e-05,1.8734715863893738e-05,9.137259253616063e-07,1.8712420565874254e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,1,vy,0.016570633363592307,0.5,0.033141266727184614,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,4.3394770920724316e-08,5.011295552055117e-07,-3.894909779276409e-06,3.927255546300335e-06,2.1517319366045486e-07,3.921356477378293e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,4,wy,0.07600562954757707,0.5,0.15201125909515414,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,1.9943893238822575e-07,2.3422074093289858e-06,-1.3053936161305369e-05,1.3263896891166777e-05,1.0053397020715327e-06,1.3225742051882853e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,5,wz,0.5730613422503177,5.235987755982988,0.10944665437681737,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,3.7758954403950177e-06,4.750165391580361e-05,1.9811367752010963e-05,5.1605763276198096e-05,2.0440794046734073e-05,4.738489993719515e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,4,5,6,dL,0.0124424470366172,0.5,0.0248848940732344,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,-0.00012357589910424357,1.4834566357597145e-05,1.5088080615143084e-05,0.00012537430907123357,0.00011445865604294158,5.1165744711992494e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,0,vx,-0.024626881155106684,0.5,0.04925376231021337,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,3.1711267438465574e-07,3.5968693345481127e-06,-3.140387364303823e-05,3.1610778371403306e-05,1.54171474649734e-06,3.157315988124109e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,1,vy,0.027011320392331714,0.5,0.05402264078466343,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,7.073658773157578e-08,8.168771028066658e-07,-6.348982180633655e-06,6.401708099869706e-06,3.507477322244059e-07,6.392092194600829e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,4,wy,0.1168407610877398,0.5,0.2336815221754796,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,3.065904037566047e-07,3.600592455589574e-06,-2.0067353502057924e-05,2.0390118692236215e-05,1.545473100360231e-06,2.0331464609799844e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,5,wz,0.8792096864063313,5.235987755982988,0.16791668112701139,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,5.793103811568368e-06,7.287861030565375e-05,3.0395256396334607e-05,7.917527078105807e-05,3.136094305916396e-05,7.269948248573538e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,5,6,6,dL,0.021680472122616118,0.5,0.043360944245232236,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,-0.00021532611934550617,2.584864548110824e-05,2.6290384053692495e-05,0.00021845977762346514,0.00019943968370757977,8.915428762496162e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,0,vx,-0.028644237514845072,0.5,0.057288475029690145,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,3.68842920337001e-07,4.18362272021987e-06,-3.652675342248279e-05,3.676741029433377e-05,1.7932129976451501e-06,3.672365514075304e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,1,vy,0.031186361023513843,0.5,0.062372722047027686,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,8.167008241458096e-08,9.431387977317456e-07,-7.3303210484041474e-06,7.391196619413217e-06,4.0496152155642685e-07,7.380094418968098e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,4,wy,0.13986177113953327,0.5,0.27972354227906654,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,3.6699758273213447e-07,4.310013331839214e-06,-2.402120267577957e-05,2.440756194578317e-05,1.8499760105339053e-06,2.4337351312287286e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,5,wz,1.0542959339533173,5.235987755982988,0.20135569124442826,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,6.946745341797012e-06,8.739169245447678e-05,3.644818264128416e-05,9.494227298076469e-05,3.760617661908979e-05,8.717689303277482e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,6,7,6,dL,0.02515403469744688,0.5,0.05030806939489376,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,-0.0002498248491384734,2.9990016897996537e-05,3.0502529140310392e-05,0.00025346057019694126,0.0002313931493583709,0.00010343824763873978,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,0,vx,-0.03073635501104882,0.5,0.06147271002209764,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,3.95782465388183e-07,4.489186109224426e-06,-3.919459402655166e-05,3.9452827992291776e-05,1.924185668321996e-06,3.9405877050297784e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,1,vy,0.03214271486277522,0.5,0.06428542972555044,2.6187756357018854e-06,3.024202782173397e-05,-0.0002350489383124002,0.00023700093171628503,0.00011850046585814252,8.417455854794863e-08,9.720608771461103e-07,-7.555111002973523e-06,7.6178533703686105e-06,4.1737997927928066e-07,7.606410712375005e-06,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,2,vz,0.0,0.0,0.0,-1.0297334178412483e-05,-0.00013095424631236527,-2.4881709213422844e-05,0.00013369423761629693,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,3,wx,0.0,0.0,0.0,6.490434864261385e-13,8.126889983199333e-12,1.0334044315639524e-12,8.217999937057304e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,4,wy,0.1509969838640615,0.5,0.301993967728123,2.6240021110986708e-06,3.081623589293263e-05,-0.00017174959590505104,0.00017451203246549003,8.725601623274501e-05,3.962164044288293e-07,4.653158673876262e-06,-2.593367096153407e-05,2.6350790550276172e-05,1.9972634089764585e-06,2.627499003805116e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,5,wz,1.1385243435963448,5.235987755982988,0.21744213253657654,6.588989977177133e-06,8.289104571121902e-05,3.457111183632624e-05,9.005277353651312e-05,0.0004715152196294915,7.50172548872849e-06,9.437347340838025e-05,3.936005241084916e-05,0.00010252727487968889,4.0610559304627534e-05,9.414151351672977e-05,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,7,8,6,dL,0.026804460927709065,0.5,0.05360892185541813,-0.009931800291419272,0.0011922547320426693,0.0012126296837543275,0.010076338577312504,0.005038169288656252,-0.00026621655285315735,3.195774538091397e-05,3.250388497797307e-05,0.00027009082368994054,0.0002465754979476476,0.00011022511897648463,1.0,0.0,1.0,0.0,0.023433914222144848
bends_p0_m30_jac_no_contact_plant_contact_1_ctrl_mpc_lti_rollout10_Np15_sqp50_bends_0_-30,,False,True,mpc,lti,10,8,9,0,vx,-0.03140275098490815,0.5,0.0628055019698163,-1.2876688379149407e-05,-0.0001460546023629248,0.0012751867946756324,0.0012835883753330424,0.0006417941876665212,4.043634386806893e-07,4.586516308202705e-06,-4.004437337244208e-05,4.0308206117706346e-05,1.9659040042077554e-06,4.026023723071859e-05,1.0,8.537736462515939e-07,1.0,8.537736462515939e-07,0.023433914222144848
