experiment,bend_deg,jacobian_contact,plant_contact,controller,solver,frame,stage,stage_1based,applied_stage,progress,lin_nl_error_m,tracking_linear_error_m,tracking_nonlinear_error_m,applied_linear_error_m,applied_nonlinear_error_m,applied_tracking_error_m,B_drift_relative,B_change_from_stage0_relative
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,4,5,True,0.01939393939394013,,0.0018352244209763001,,5.695479168494902e-07,,0.001835391583633603,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,5,6,True,0.01939393939394013,,0.0021825150411901298,,8.212402115423954e-07,,0.0021827277867573036,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,6,7,True,0.01939393939394013,,0.0025306863469946347,,1.119187315661715e-06,,0.0025309481967077745,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,7,8,True,0.01939393939394013,,0.002878438545965423,,1.4635267940849035e-06,,0.0028787530952670785,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,8,9,True,0.01939393939394013,,0.0032246810201807087,,1.8543966533003575e-06,,0.0032250519096668757,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,9,10,True,0.01939393939394013,,0.0035687259573126706,,2.291938047685317e-06,,0.0035691568300496622,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,10,11,False,0.01939393939394013,,0.003910524895892557,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,11,12,False,0.01939393939394013,,0.004249991430987845,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,12,13,False,0.01939393939394013,,0.004588266345754778,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,13,14,False,0.01939393939394013,,0.004926395267069319,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,6,14,15,False,0.01939393939394013,,0.0052660404400016085,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,0,1,True,0.020202020078144416,,0.0008085874333515681,,8.027144850914924e-07,,0.0008090793326678984,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,1,2,True,0.020202020078144416,,0.0010944877216194633,,1.7247264755623841e-06,,0.0010953035132095197,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,2,3,True,0.020202020078144416,,0.0013984714829313749,,2.7665930044035857e-06,,0.0013995416873708332,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,3,4,True,0.020202020078144416,,0.0017105787302422121,,3.928867063656966e-06,,0.0017118766140743697,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,4,5,True,0.020202020078144416,,0.0020263540259366176,,5.21208700429067e-06,,0.0020278710137163884,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,5,6,True,0.020202020078144416,,0.002343535285379731,,6.616796004933833e-06,,0.002345271302579607,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,6,7,True,0.020202020078144416,,0.002660651283667037,,8.143530895135867e-06,,0.0026626106281510166,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,7,8,True,0.020202020078144416,,0.00297686635341254,,9.792823842166486e-06,,0.0029790556184044743,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,8,9,True,0.020202020078144416,,0.0032920414714703145,,1.1565199790965132e-05,,0.003294468356499624,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,9,10,True,0.020202020078144416,,0.003606061207645286,,1.3461185974155716e-05,,0.0036087339892530873,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,10,11,False,0.020202020078144416,,0.003919908918002145,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,11,12,False,0.020202020078144416,,0.004234459043362283,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,12,13,False,0.020202020078144416,,0.004551074623079297,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,13,14,False,0.020202020078144416,,0.0048705949895779975,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,7,14,15,False,0.020202020078144416,,0.005192679471541921,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,0,1,True,0.021010069885121038,,0.000928855794853867,,4.126630786077716e-07,,0.0009291194605565007,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,1,2,True,0.021010069885121038,,0.001236503037123844,,8.84496272489381e-07,,0.001236941990226619,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,2,3,True,0.021010069885121038,,0.0015665811240249013,,1.4156629176702588e-06,,0.0015671521662634588,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,3,4,True,0.021010069885121038,,0.0019067317140771956,,2.0063108759563196e-06,,0.0019074130358964943,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,4,5,True,0.021010069885121038,,0.0022514119116324002,,2.6565977370675363e-06,,0.002252190253305015,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,5,6,True,0.021010069885121038,,0.002597854462658897,,3.366666098596063e-06,,0.002598720001882219,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,6,7,True,0.021010069885121038,,0.002944832505564609,,4.13665716193284e-06,,0.002945776974763573,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,7,8,True,0.021010069885121038,,0.0032915786376573187,,4.966714576822191e-06,,0.0032925941715045977,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,8,9,True,0.021010069885121038,,0.0036385631949861935,,5.856979688016996e-06,,0.003639642793949418,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,9,10,True,0.021010069885121038,,0.003599337488811302,,6.807590782911543e-06,,0.003600623977945961,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,10,11,False,0.021010069885121038,,0.003947176098556774,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,11,12,False,0.021010069885121038,,0.004296909460248117,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,12,13,False,0.021010069885121038,,0.004649204546521763,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,13,14,False,0.021010069885121038,,0.005003695111029193,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,8,14,15,False,0.021010069885121038,,0.005359945564628784,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,0,1,True,0.02141407059843531,,0.000980475511497026,,1.6881149022761643e-08,,0.0009804873159358757,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,1,2,True,0.02141407059843531,,0.0012883756045072813,,6.781564700453743e-08,,0.001288413509364391,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,2,3,True,0.02141407059843531,,0.0016249216932480795,,1.5284132254334643e-07,,0.0016249918552492932,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,3,4,True,0.02141407059843531,,0.0019745845796021945,,2.72000748142273e-07,,0.001974689652784384,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,4,5,True,0.02141407059843531,,0.002330479156793435,,4.2532929726223743e-07,,0.0023306197887989124,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,5,6,True,0.02141407059843531,,0.0026894299885899474,,6.128590682233327e-07,,0.0026896054502712576,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,6,7,True,0.02141407059843531,,0.0030496607485791427,,8.346278169522533e-07,,0.003049869127591532,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,7,8,True,0.02141407059843531,,0.003410992220852157,,1.090671462843926e-06,,0.0034112309657192744,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,8,9,True,0.02141407059843531,,0.003773552237805158,,1.3810227795144958e-06,,0.0037738184083060474,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,9,10,True,0.02141407059843531,,0.004138140560367783,,1.7057261058560468e-06,,0.004138431439941988,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,10,11,False,0.02141407059843531,,0.004505273198293902,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,11,12,False,0.02141407059843531,,0.004874537823793615,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,12,13,False,0.02141407059843531,,0.005245484201705911,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,13,14,False,0.02141407059843531,,0.005617779199605679,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,9,14,15,False,0.02141407059843531,,0.0055942588382630895,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,0,1,True,0.02141407059843531,,0.0008716384374859117,,6.141815644762799e-07,,0.000872154498855918,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,1,2,True,0.02141407059843531,,0.0011321371417557157,,1.244930707644882e-06,,0.0011329562799364532,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,2,3,True,0.02141407059843531,,0.001449489749215635,,1.8922655340922336e-06,,0.0014504732328803722,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,3,4,True,0.02141407059843531,,0.0017929055514159828,,2.556204215282071e-06,,0.0017939848321329303,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,4,5,True,0.02141407059843531,,0.0021489621475347417,,3.236763701464634e-06,,0.002150100200054403,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,5,6,True,0.02141407059843531,,0.0025115472810564666,,3.933965238646102e-06,,0.002512721033478215,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,6,7,True,0.02141407059843531,,0.0028774517179154606,,4.647819793972638e-06,,0.0028786444507506097,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,7,8,True,0.02141407059843531,,0.0032456668342341942,,5.3783437505752916e-06,,0.003246866208321135,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,8,9,True,0.02141407059843531,,0.003615835101057099,,6.1255605640624085e-06,,0.003617031682794292,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,9,10,True,0.02141407059843531,,0.003988423573110473,,6.889471393246951e-06,,0.003989611021102405,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,10,11,False,0.02141407059843531,,0.004363743562745985,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,11,12,False,0.02141407059843531,,0.004741297307328219,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,12,13,False,0.02141407059843531,,0.005120590729960109,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,13,14,False,0.02141407059843531,,0.005501264007774529,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,10,14,15,False,0.02141407059843531,,0.005883049288840194,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,0,1,True,0.021818051023999724,,0.0010618313881454236,,9.02351401804249e-07,,0.0010625032096737727,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,1,2,True,0.021818051023999724,,0.0013541356722180803,,1.8304783075009773e-06,,0.001355218753701145,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,2,3,True,0.021818051023999724,,0.0016835946501341085,,2.784421400861115e-06,,0.0016849291430628254,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,3,4,True,0.021818051023999724,,0.002031297346412341,,3.7642283698222087e-06,,0.0020327929419518146,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,4,5,True,0.021818051023999724,,0.002388560714150473,,4.769942060849999e-06,,0.0023901620686422966,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,5,6,True,0.021818051023999724,,0.00275093086548352,,5.801591672838327e-06,,0.002752599701896708,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,6,7,True,0.021818051023999724,,0.0031166984802989176,,6.859214634389993e-06,,0.003118407154768805,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,7,8,True,0.021818051023999724,,0.0034851019568574977,,7.942844341617927e-06,,0.003486829575735457,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,8,9,True,0.021818051023999724,,0.003856329406570676,,9.052513963234962e-06,,0.0038580613131542194,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,9,10,True,0.021818051023999724,,0.004230512813611318,,1.0188254749048934e-05,,0.00423223958040561,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,10,11,False,0.021818051023999724,,0.004607073763836433,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,11,12,False,0.021818051023999724,,0.0049854735472050086,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,12,13,False,0.021818051023999724,,0.005365323116037268,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,13,14,False,0.021818051023999724,,0.005746334972331323,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,11,14,15,False,0.021818051023999724,,0.006128292332627776,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,0,1,True,0.021818051023999724,,0.0010286862125871749,,6.657061994291434e-07,,0.0010292518347735358,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,1,2,True,0.021818051023999724,,0.0012812084930703832,,1.3474393038504776e-06,,0.0012821405758752496,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,2,3,True,0.021818051023999724,,0.0015896044177442547,,2.045222338291463e-06,,0.0015907545293664946,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,3,4,True,0.021818051023999724,,0.0019263727121824948,,2.7590830182792833e-06,,0.0019276567165578632,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,4,5,True,0.021818051023999724,,0.0022782441426447138,,3.4890425452502292e-06,,0.0022796135092783584,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,5,6,True,0.021818051023999724,,0.0026384476742332993,,4.235119524246227e-06,,0.002639871302617885,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,6,7,True,0.021818051023999724,,0.0030039982862305,,4.997336265264509e-06,,0.003005455113984311,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,7,8,True,0.021818051023999724,,0.0033734101790064354,,5.775706128075968e-06,,0.0033748851112896075,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,8,9,True,0.021818051023999724,,0.0037464092933067604,,6.570253545718393e-06,,0.003747892211548522,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,9,10,True,0.021818051023999724,,0.004122841458165452,,7.380997126200104e-06,,0.004124326181717947,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,10,11,False,0.021818051023999724,,0.004501978703740804,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,11,12,False,0.021818051023999724,,0.004883190992811645,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,12,13,False,0.021818051023999724,,0.005266027702091266,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,13,14,False,0.021818051023999724,,0.005650158644647275,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,12,14,15,False,0.021818051023999724,,0.006035336703428148,,,,,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,13,0,1,True,0.021818051023999724,,0.0010312149081984974,,3.968881342702383e-09,,0.001031218681051111,0.0,0.0
bends_p0_m30_jac_contact_plant_contact_1_ctrl_inverse_jacobian_held_kp1_rollout10_Np15_bends_0_-30,,True,True,inverse_jacobian,held,13,1,2,True,0.021818051023999724,,0.0012455546973092633,,1.7446501126777327e-08,,0.001245568772412756,0.0,0.0
