simulation_sample,time_s,reference_index,reference_time_s,reference_path_s_m,reference_is_terminal_hold,qp_status,qp_success,qp_iterations,qp_solve_time_s,qp_objective,qp_primal_residual,qp_dual_residual,beam_position_error_m,beam_position_error_mm,beam_tangent_error_rad,beam_tangent_error_deg,beam_feasible,desired_x,desired_y,desired_z,achieved_x,achieved_y,achieved_z,desired_tangent_x,desired_tangent_y,desired_tangent_z,achieved_tangent_x,achieved_tangent_y,achieved_tangent_z,magnet_x,magnet_y,magnet_z,magnet_qx,magnet_qy,magnet_qz,magnet_qw,q1_actual,q1_reference,q1_error,q2_actual,q2_reference,q2_error,q3_actual,q3_reference,q3_error,q4_actual,q4_reference,q4_error,q5_actual,q5_reference,q5_error,q6_actual,q6_reference,q6_error,insertion_actual,insertion_reference,insertion_error,qd1_command,qd1_reference,qd1_error,qd1_acceleration,qd2_command,qd2_reference,qd2_error,qd2_acceleration,qd3_command,qd3_reference,qd3_error,qd3_acceleration,qd4_command,qd4_reference,qd4_error,qd4_acceleration,qd5_command,qd5_reference,qd5_error,qd5_acceleration,qd6_command,qd6_reference,qd6_error,qd6_acceleration,insertion_rate_command,insertion_rate_reference,insertion_rate_error,insertion_rate_acceleration,beam_residual_x_m,beam_residual_instantaneous_x_m,predicted_next_beam_x_m,predicted_next_beam_error_x_m,beam_residual_y_m,beam_residual_instantaneous_y_m,predicted_next_beam_y_m,predicted_next_beam_error_y_m,beam_residual_z_m,beam_residual_instantaneous_z_m,predicted_next_beam_z_m,predicted_next_beam_error_z_m,beam_residual_norm_m,predicted_next_beam_error_m,flow_e_true_y_m,flow_e_true_z_m,flow_e_hat_y_m,flow_e_hat_z_m,flow_e_true_norm_m,flow_e_hat_norm_m,flow_estimate_error_m,flow_R_local_m,flow_alpha,flow_a_over_R,flow_phase_rad,flow_instantaneous_gain,flow_low_gain_held,flow_wall_contact,flow_quadrupole_residual
632,6.3199999999999354,632,6.32,0.036084397075983585,0,riccati_dare,1,1,0.12102233339101076,9.120065328788037e-05,0.9991838365030682,4.2944834235709654e-05,0.00012662544405448467,0.12662544405448467,0.0949613562229248,5.440884928411967,1,0.7644592404277477,-0.7192638622927373,-0.10002297237067592,0.7644126777946418,-0.7191585078255853,-0.09997037616804337,-0.8657067430265027,-0.5005511260538184,-0.0006366197446766722,-0.9092569771804396,-0.4162324569129004,0.0015136911639432396,0.5676535905926027,-0.7865756135951325,-0.10380051526283648,0.9982466749677016,-0.035923871791411904,0.025736961620547207,0.039378422492332865,-0.7609860473647175,-0.7606520435165625,-0.00033400384815507334,-2.5468747846467936,-2.5491645539140246,0.002289769267231012,-1.5878480981795031,-1.5840209002611285,-0.003827197918374603,-0.48685894911828365,-0.4872420213962427,0.000383072277959029,1.5460073156695895,1.5461107186792973,-0.00010340300970779204,-2.260965824296229,-2.2610462379222334,8.041362600419433e-05,0.03532523381796306,0.03531096148331322,1.427233464984523e-05,-0.007669411635521716,-0.0008717419163641534,-0.006797669719157563,0.1470716634558168,0.012026246394983255,-0.003023873446796117,0.015050119841779373,-0.3999999999999999,-0.008326479285669416,0.0059609257053400465,-0.014287404991009462,0.3999999999999999,0.003895004876084233,0.0006795483500640193,0.0032154565260202137,-0.30814813049116246,-0.011154556050799843,-0.0006761144810089881,-0.010478441569790855,0.13161627508099494,0.013205315193976361,0.0008292226908437235,0.012376092503132638,-0.2203991405262404,0.0028705424290889204,0.0028705424290889204,0.0,-0.010836634036276029,nan,-4.682406738289679e-05,0.7643951867601689,-6.40536675787784e-05,nan,-7.826280006400298e-05,-0.7192104874434402,5.337484929712755e-05,nan,nan,-0.09996530835691356,5.7664013762365185e-05,nan,0.00010137497398751806,4.3481696982361704e-05,0.0001113884236442286,4.682406738289447e-05,7.826280006398023e-05,0.00011957440735547078,9.120065328785965e-05,3.329381890793942e-05,0.003,4.5333653660259285,0.30000000000000004,3.593981995706237,-880.7330750603993,0,0,0.0007401518396823424
633,6.329999999999935,633,6.33,0.03611206790162829,0,riccati_dare,1,1,0.12007037503644824,0.000118011895625558,0.9991838365030682,4.4027359265760984e-05,0.00013255852615139883,0.13255852615139882,0.09465944867037045,5.4235868998474785,1,0.7644352856074019,-0.7192777129556726,-0.10002298998646987,0.7643879934077282,-0.71916911551111,-0.09996347691446104,-0.8657067430265067,-0.5005511260538114,-0.0006366197446766752,-0.9091275778508642,-0.41651375278571995,0.0018278214839350145,0.5675729928518424,-0.7866351556860909,-0.10374120391730521,0.9982407229625967,-0.03603671725214282,0.025714727231959077,0.039440674844473084,-0.7610684659543792,-0.760662025541958,-0.0004064404124211052,-2.546794522182844,-2.549198451704505,0.00240392952166113,-1.5878913629723599,-1.5839543466429589,-0.003937016329401022,-0.4868471579399891,-0.48723417198404406,0.0003870140440549452,1.5458819959730081,1.5461028968961321,-0.00022090092312399,-2.260828322774694,-2.2610366753832443,0.00020835260855012194,0.03535284981879319,0.03533912264729178,1.3727171501408397e-05,-0.008241858966162904,-0.0011151159736360594,-0.007126742992526845,-0.05724473306411941,0.008026246394983297,-0.0037271622060798125,0.011753408601063109,-0.3999999999999999,-0.004326479285669457,0.007295234666861889,-0.011621713952531346,0.4,0.0011791178294555283,0.0008827210677044537,0.00029639676175107453,-0.2715887046628732,-0.012531969658141576,-0.0008806016411496496,-0.011651368016991927,-0.13774136073417476,0.013750152153519095,0.001074090415409599,0.012676061738109496,0.054483695954273895,0.0027616000830130104,0.0027616000830130104,0.0,-0.010894234607591112,nan,-9.943342525988001e-05,0.7643800358988407,-5.524970856118916e-05,nan,-6.355943242529351e-05,-0.7192378807632593,3.9832192413213896e-05,nan,nan,-0.09991600464822936,0.00010698533824050893,nan,0.00012682663934274904,5.2588281519305153e-05,0.00011451307425977978,9.943342525987699e-05,6.355943242525539e-05,0.0001260109976532982,0.00011801189562553492,6.92151797532581e-05,0.003,4.5333653660259285,0.30000000000000004,3.6693802193923943,-913.0943271721194,0,0,0.0018205290443530679
634,6.339999999999935,634,6.34,0.03613892782570197,0,riccati_dare,1,1,0.12037437502294779,8.945710944060078e-05,0.9991838365030682,4.4739358830305875e-05,0.00013651998478612457,0.13651998478612457,0.09431457326023035,5.403826994388608,1,0.7644120327900141,-0.7192911577209133,-0.10002300708602788,0.7643637406885897,-0.7191808499586807,-0.0999586815329619,-0.8657067430265107,-0.5005511260538045,-0.0006366197446766781,-0.9089810240553011,-0.4168324947619025,0.0020418662896031672,0.5675374867075713,-0.7866845835651193,-0.10369699234311948,0.9982354474830657,-0.03611216617453405,0.02572058736245242,0.039501319322231894,-0.7611173215549886,-0.7606743094518302,-0.0004430121031583356,-2.546754259718894,-2.5492390295532195,0.002484769834325551,-1.5878946277652166,-1.5838751078234803,-0.004019519941736327,-0.48679536676169455,-0.4872243960341083,0.0004290292724137279,1.5457966762764268,1.5460931363428532,-0.0002964600664263628,-2.260730821253159,-2.2610247903847296,0.0002939691315706483,0.035380493313795905,0.03536648271949527,1.401059430063828e-05,-0.004885560060938733,-0.0013622747196225882,-0.0035232853413161448,0.3356298905224206,0.0040262463949833375,-0.004457488351859144,0.008483734746842482,-0.4,-0.0003264792856694978,0.008687784118957481,-0.00901426340462698,0.4,0.005179117829455487,0.00108902372959348,0.004090094099862007,0.4,-0.008531969658141618,-0.001088030203704063,-0.007443939454437555,0.3999999999999999,0.009750152153519136,0.0013230538988215968,0.00842709825469754,-0.3999999999999999,0.0027643495002712053,0.0027643495002712053,0.0,0.0002749417258194845,nan,5.234461308695116e-06,0.7643445334754713,-6.749931454286262e-05,nan,-8.930383443209704e-05,-0.7192306810066393,6.0476714274004806e-05,nan,nan,-0.10002219851523048,8.085707974003764e-07,nan,9.063246780194353e-05,5.950451816736898e-05,0.00011768572768167076,-5.234461308698278e-06,8.930383443204119e-05,0.0001318738722503253,8.945710944054522e-05,7.068710864108128e-05,0.003,4.5333653660259285,0.30000000000000004,3.7447784430785447,-943.7161442739117,0,0,0.0002654728027415884
635,6.349999999999935,635,6.3500000000000005,0.03616656783551498,0,riccati_dare,1,1,0.12026316719129682,0.0001723878136521913,0.9991838365030682,4.6458695434486095e-05,0.000138961542094755,0.138961542094755,0.09383386444152962,5.376284407902337,1,0.7643881046471417,-0.7193049929589495,-0.10002302468220386,0.7643390387525231,-0.7191941674888804,-0.09995504995638163,-0.8657067430265148,-0.5005511260537974,-0.000636619744676681,-0.9087781332809367,-0.4172738164299459,0.0022060354493820262,0.5674803231963021,-0.786774928695791,-0.103667558108514,0.9982275124528419,-0.036228666089549215,0.025728140703069956,0.03959014917307748,-0.7612061771555979,-0.7606893879754034,-0.0005167891801944879,-2.5467539972549442,-2.5492879805680695,0.0025339833131252654,-1.5878578925580733,-1.5837798542358954,-0.0040780383221779015,-0.4867035755834,-0.48721229190268994,0.000508716319289948,1.5456713565798454,1.5460810365188309,-0.0004096799389854411,-2.260593319731624,-2.2610100934333466,0.00041677370172266137,0.035409204509349305,0.03539466005125235,1.4544458096954482e-05,-0.008885560060938692,-0.0016538739016156287,-0.007231686159323064,-0.4,2.6246394983378205e-05,-0.0053337149868269195,0.005359961381810298,-0.4,0.0036735207143304615,0.010364663288940968,-0.0066911425746105065,0.4,0.009179117829455446,0.0013325258624480238,0.007846591967007422,0.3999999999999999,-0.012531969658141576,-0.001332675822214961,-0.011199293835926615,-0.3999999999999999,0.013750152153519095,0.001617201881174767,0.012132950272344328,0.3999999999999999,0.00287111955533991,0.00287111955533991,0.0,0.010677005506870585,nan,-8.4407294006504e-05,0.7642903602120898,-9.774443505183861e-05,nan,-0.0001503095706010839,-0.719195438647202,0.00010955431174741737,nan,nan,-0.09993424127259187,8.878340961199216e-05,nan,0.00017157685050257855,6.43170043100838e-05,0.00011966686357010765,8.440729400650925e-05,0.00015030957060107358,0.00013585593575596945,0.00017238781365218485,3.6641441487363835e-05,0.003,4.5333653660259285,0.30000000000000004,3.820176666764695,-972.6385625299697,0,0,0.0005941129910851115
636,6.3599999999999355,636,6.36,0.036195233751409206,0,riccati_dare,1,1,0.1206080000847578,0.00013072942426896688,0.9991838365030682,4.7723165516238834e-05,0.00013963834260728708,0.13963834260728708,0.09327767000870617,5.34441681431288,1,0.7643632883704571,-0.7193193417154297,-0.10002304293149193,0.7643137644880355,-0.7192087852017093,-0.09995359144432288,-0.8657067430265191,-0.5005511260537902,-0.0006366197446766842,-0.9085448329868018,-0.4177811977507909,0.0022709599069908643,0.5674101559287376,-0.7868921107040614,-0.10365795289839588,0.9982184189577842,-0.03637315821524494,0.02573462939927054,0.03968261917455185,-0.7613236621929429,-0.7607073884329093,-0.0006162737600335921,-2.5467937347909944,-2.5493457014164562,0.0025519666254618656,-1.58778115735093,-1.5836678231265415,-0.004113334224388421,-0.48660852529439824,-0.48719773646616715,0.0005892111717689108,1.5455392301980353,1.5460664734177234,-0.0005272432196881116,-2.260428719581984,-2.2609924355878044,0.0005637160058205026,0.03543898335123486,0.03542390509306048,1.5078258174379411e-05,-0.011748503734494731,-0.001945907452044291,-0.00980259628245044,-0.2862943673556068,-0.003973753605016581,-0.006209160605650322,0.0022354070006337405,-0.4,0.007673520714330421,0.012038875672048732,-0.004365354957718311,0.4,0.009505028900176763,0.0015787307299783705,0.007926298170198394,0.03259110707213209,-0.013212638181013007,-0.001580131558163991,-0.011632506622849016,-0.06806685228714378,0.01646001496400537,0.0019145625739122537,0.014545452390093116,0.2709862810486303,0.0029778841885552665,0.0029778841885552665,0.0,0.010676463321535762,nan,-4.145868944131129e-05,0.7642786942297843,-8.459414067274462e-05,nan,-0.0001239812866504637,-0.719235287701201,8.405401422861836e-05,nan,nan,-0.09997966191246391,4.338101902802427e-05,nan,0.00012689822203645993,6.796643781131864e-05,0.00012050236995891277,4.145868944130689e-05,0.00012398128665047864,0.00013834832067818724,0.00013072942426897965,2.6735062838802464e-05,0.003,4.5333653660259285,0.30000000000000004,3.8955748904508525,-999.9638927336664,0,0,0.00042170557530854763
637,6.369999999999935,637,6.37,0.03622492557338464,0,riccati_dare,1,1,0.12102554086595774,0.00012063524190929008,0.9991838365030682,4.890714069548753e-05,0.00013942634591818584,0.13942634591818584,0.09270248977211268,5.311461414296737,1,0.7643375839599602,-0.719334203990354,-0.10002306183389205,0.7642875990189939,-0.7192239414649368,-0.09995389979877646,-0.8657067430265234,-0.5005511260537825,-0.0006366197446766874,-0.9083044799439182,-0.4183035724086976,0.0022567729017560437,0.5673682714888958,-0.7870006399222211,-0.10367174223211457,0.9982109333845689,-0.03649088247909323,0.02574028291449088,0.03975909710854503,-0.7614180007463617,-0.7607282917100832,-0.0006897090362785185,-2.5468734723270443,-2.5494121129239398,0.0025386405968954584,-1.5876644221437866,-1.5835391784065986,-0.0041252437371879225,-0.48653591244920674,-0.487180719948275,0.0006448074990682562,1.5454302342217054,1.5460494361914678,-0.0006192019697623952,-2.260293323552701,-2.260971805587952,0.0006784820352510046,0.03546982932169209,0.03545421756298725,1.5611758704840717e-05,-0.009433855341880477,-0.0022335995456054737,-0.007200255796275003,0.2314648392614278,-0.00797375360501654,-0.007069297461128179,-0.0009044561438883618,-0.4,0.01167352071433038,0.013682483173825002,-0.0020089624594946225,0.3999999999999999,0.007261284519152368,0.0018241246146344968,0.005437159904517871,-0.22437443810244187,-0.010899597632988815,-0.0018268832108409895,-0.009072714422147824,0.2313040548024216,0.01353960292830708,0.002210885811919302,0.011328717116387778,-0.29204120356983204,0.0030845970457230028,0.0030845970457230028,0.0,0.010671285716773731,nan,-4.480782713465163e-05,0.7642583270126151,-7.925694734511879e-05,nan,-0.00011200500086149777,-0.7192618161687715,7.238782158247581e-05,nan,nan,-0.09997946248328955,4.3599350602496756e-05,nan,0.00011585578875862319,6.944353697375754e-05,0.00012049877894406173,4.480782713464784e-05,0.00011200500086149479,0.00013907681530160045,0.00012063524190928591,2.6058827014904198e-05,0.003,4.5333653660259285,0.30000000000000004,3.97097311413701,-1025.8397526492759,0,0,9.449885509016178e-05
638,6.379999999999935,638,6.38,0.03625564332827633,0,riccati_dare,1,1,0.12072899984195828,9.553206043231043e-05,0.9991838365030682,4.981234487679512e-05,0.0001375178027219248,0.1375178027219248,0.09210227501022429,5.277071641639083,1,0.7643109913924198,-0.7193495797971549,-0.10002308138942133,0.7642604826461168,-0.7192395396953949,-0.09995788024973018,-0.865706743026528,-0.5005511260537747,-0.0006366197446766908,-0.9080557725122035,-0.4188441270359246,0.0020763561302895328,0.5673691990463108,-0.7870884182936916,-0.10370976182670522,0.998205826715137,-0.03656762361846897,0.025748688994632788,0.03981132288564955,-0.7614723392997805,-0.7607520283987798,-0.0007203109010007758,-2.5469932098630945,-2.5494869829685007,0.0024937731054062162,-1.5875076869366433,-1.5833943780951591,-0.004113308841484198,-0.48649142003809803,-0.4871612696199433,0.0006698495818452943,1.5453612382453756,1.5460299510463367,-0.0006687128009610355,-2.260197927523418,-2.260948236984504,0.0007503094610861183,0.035501741692209765,0.03548559671834593,1.6144973863832512e-05,-0.005433855341880517,-0.002511683858257831,-0.0029221714836226865,0.4,-0.011973753605016499,-0.00789811638523987,-0.004075637219776629,-0.3999999999999999,0.015673520714330338,0.015264704065690976,0.00040881664863936205,0.3999999999999999,0.004449241110868399,0.0020648256811727837,0.0023844154296956154,-0.28120434082839973,-0.006899597632988855,-0.0020690480310256863,-0.0048305496019631685,0.4,0.00953960292830712,0.002501476414991035,0.0070381265133160845,-0.4000000000000001,0.003191237051767393,0.003191237051767393,0.0,0.01066400060443912,nan,-2.2951933353059423e-05,0.764240578210977,-7.041318144274111e-05,nan,-9.273393837101566e-05,-0.7192947990722174,5.4780724937475433e-05,nan,nan,-0.10000458727642556,1.8494112995773304e-05,nan,9.110969301377409e-05,6.915443276290769e-05,0.00012047505465653662,2.295193335306074e-05,9.27339383710234e-05,0.000138912110218134,9.553206043231827e-05,5.3891005599109714e-05,0.003,4.5333653660259285,0.30000000000000004,4.046371337823167,-1050.4412001763171,0,0,0.00018654440436010456
639,6.389999999999935,639,6.390000000000001,0.03628738807386072,0,riccati_dare,1,1,0.12012775009498,0.00013137096811865204,0.9991838365030682,5.10873012287224e-05,0.0001337012713522192,0.13370127135221918,0.0913756388178799,5.235438454576293,1,0.7642835097521118,-0.7193654696653035,-0.10002310159875316,0.7642330602539057,-0.7192570502822929,-0.09996330096765643,-0.8657067430265326,-0.5005511260537666,-0.0006366197446766942,-0.9077543912641158,-0.41949804512072375,0.0018317425053178302,0.5673484282522316,-0.7872171043508217,-0.10376256387453794,0.998198033570746,-0.036685421418891216,0.02575878983561117,0.03989173319146477,-0.7615666778531993,-0.7607784744330581,-0.0007882034201411869,-2.5471529473991446,-2.5495699133625975,0.002416965963452977,-1.5873109517295,-1.5832341994807508,-0.00407675224874926,-0.48640692762698934,-0.48713945302404443,0.0007325253970550949,1.5452522422690458,1.5460080844706288,-0.0007558422015829791,-2.260062531494135,-2.2609218120364307,0.0008592805422957817,0.035534720233384914,0.0355180423318543,1.6677901530613715e-05,-0.009433855341880477,-0.0027744372344873903,-0.006659418107393086,-0.4,-0.015973753605016457,-0.008678230668250204,-0.007295522936766254,-0.3999999999999999,0.019673520714330296,0.01675211260713302,0.0029214081071972757,0.3999999999999999,0.00844924111086836,0.0022966143818845875,0.006152626728983772,0.4000000000000001,-0.010899597632988815,-0.0023024053002867946,-0.00859719233270202,-0.4,0.013539602928307078,0.0027812309614717225,0.010758371966835356,0.3999999999999999,0.0032978541175146476,0.0032978541175146476,0.0,0.010661706574725578,nan,-4.110533884957214e-05,0.7641974249954925,-8.608475661930903e-05,nan,-0.00012477452617619408,-0.7192867091600046,7.876050529886935e-05,nan,nan,-0.0999881736194513,3.4927979301865864e-05,nan,0.00012179394999444951,6.51938977016105e-05,0.00012054469236196637,4.110533884956776e-05,0.00012477452617622295,0.00013704476332267925,0.00013137096811867806,2.4457108612110198e-05,0.003,4.5333653660259285,0.30000000000000004,4.121769561509318,-1073.9529726240712,0,0,0.0004045194623243225
640,6.399999999999935,640,6.4,0.036320160356665035,0,riccati_dare,1,1,0.12041437532752752,0.0001469773027749343,0.9991838365030682,5.251640718222293e-05,0.00012814300763702165,0.12814300763702166,0.09054726859958614,5.18797633719373,1,0.7642551385659037,-0.7193818738683645,-0.10002312246223546,0.7642052007025436,-0.7192761604670257,-0.09997066755792065,-0.8657067430265375,-0.5005511260537583,-0.0006366197446766977,-0.907410495384577,-0.4202427194871294,0.0014998613198408568,0.5673194199481396,-0.7873724917336162,-0.10383309218395026,0.9981887060186413,-0.0368287567983879,0.0257683730555533,0.03998675780287084,-0.7616833735421947,-0.7608074445098142,-0.0008759290323805402,-2.547352684935195,-2.549660319780401,0.002307634845206241,-1.5870742165223568,-1.5830597777225304,-0.004014438799826436,-0.4863038545024211,-0.4871153830007947,0.000811528498373626,1.5451204088435522,1.545983948266191,-0.0008635394226388371,-2.2598995790906864,-2.2608926677897254,0.0009930886990390242,0.03556876273416492,0.035551553064289365,1.7209669875555e-05,-0.011669568899542383,-0.0030153814953458903,-0.008654187404196493,-0.22357135576619294,-0.019973753605016416,-0.00938994696201935,-0.010583806642997066,-0.3999999999999999,0.023673520714330255,0.018106846789638056,0.005566673924692199,0.3999999999999999,0.010307312456825233,0.0025146881984730775,0.007792624258352155,0.18580713459568926,-0.013183342549352056,-0.002522150456727778,-0.010661192092624278,-0.22837449163632645,0.016295240344833737,0.003044340838502192,0.013250899506331544,0.27556374165266867,0.003404250078000473,0.003404250078000473,0.0,0.010639596048582653,nan,-4.616352405594161e-05,0.7641617638108672,-9.33747550364572e-05,nan,-0.00013953944452279866,-0.7192934057413953,8.846812696916562e-05,nan,nan,-0.09998536759928445,3.7754862951017154e-05,nan,0.00013405552597338494,5.9793874007909864e-05,0.00011911196822001186,4.616352405593901e-05,0.00013953944452284897,0.00013327778637912214,0.00014697730277498123,2.455744750409056e-05,0.003,4.5333653660259285,0.30000000000000004,4.197167785195475,-1096.5527952787031,0,0,0.0007563157679233713
641,6.409999999999934,641,6.41,0.036353960176689265,0,riccati_dare,1,1,0.12129895808175206,0.00014257369756045312,0.9991838365030682,5.379980600364576e-05,0.00012173315267062187,0.12173315267062186,0.08967804329142913,5.138173395590375,1,0.7642258778337956,-0.7193987924063381,-0.10002314397986826,0.7641765764582683,-0.719296085350061,-0.0999802534748452,-0.8657067430265425,-0.5005511260537496,-0.0006366197446767014,-0.9070491529945707,-0.42102338719857524,0.0010684023917563721,0.5673229020492856,-0.7875200296359263,-0.10392398364345967,0.9981805882138667,-0.03694369430807368,0.025788490883674617,0.040070319462582014,-0.7617758839831348,-0.7608386862521144,-0.0009371977310204116,-2.547592422471245,-2.5497574141120944,0.0021649916408494896,-1.5867974813152135,-1.5828726397232793,-0.003924841591934181,-0.486200156816584,-0.48708922211134087,0.0008890652947568523,1.545020061823703,1.5459577039783587,-0.0009376421546556379,-2.259767930282701,-2.260861001425167,0.001093071142465707,0.03560386631014949,0.03558612637257767,1.773993757181458e-05,-0.009251044094006946,-0.0032275628763762856,-0.006023481217630661,0.24185248055354616,-0.023973753605016374,-0.010012146949730075,-0.013961606655286299,-0.3999999999999999,0.027673520714330213,0.019288313450990136,0.008385207263340078,0.3999999999999999,0.010369768583709058,0.0027138918411938047,0.007655876742515253,0.006245612688382593,-0.010034701984897122,-0.0027231257416409195,-0.007311576243256203,0.3148640564454966,0.013164880798539516,0.0032845711773786357,0.00988030962116088,-0.3130359546294253,0.0035103575984569706,0.0035103575984569706,0.0,0.010610752045649867,nan,-1.358999193275255e-05,0.764130853427044,-9.502440675157597e-05,nan,-0.00014192452696883394,-0.7193099527199815,8.883968635653439e-05,nan,nan,-0.10002054850582774,2.5954740405231824e-06,nan,0.0001301109689300306,5.244872902949915e-05,0.00011651328171540735,1.3589991932749524e-05,0.0001419245269688075,0.00012777407402483378,0.0001425736975604265,4.6429870063169e-05,0.003,4.5333653660259285,0.30000000000000004,4.2725660088816255,-1118.3966307543906,0,0,0.001026730739714359
642,6.419999999999934,642,6.42,0.03638878830822769,0,riccati_dare,1,1,0.12014862522482872,0.00014944523038479233,0.9991838365030682,5.501511719531022e-05,0.00011471576223491675,0.11471576223491675,0.08875353929001158,5.085203218166193,1,0.7641957268854758,-0.719416225666798,-0.10002316615214447,0.7641472807599335,-0.7193170355424676,-0.09999195720694579,-0.865706743026546,-0.5005511260537435,-0.0006366197446766976,-0.9066634447909933,-0.4218543634968834,0.0005421054959869564,0.5673483913926943,-0.7876687708616544,-0.10403444982986657,0.9981729502465594,-0.03704432300719613,0.025816529626503132,0.04014954952501961,-0.7618562531553917,-0.7608718755624997,-0.0009843775928920495,-2.5478721600072953,-2.54986019050834,0.0019880305010446797,-1.58648074610807,-1.58267473089596,-0.003806015212110214,-0.48609031103068534,-0.4870611860445482,0.0009708750138628375,1.544936885583781,1.5459295663051305,-0.0009926807213493927,-2.2596521084312973,-2.2608270743756176,0.0011749659443203164,0.03564003138390888,0.0356217598043461,1.827157956277997e-05,-0.008036917225700697,-0.0034038200569461315,-0.004633097168754565,0.12141268683062616,-0.027973753605016333,-0.010523108528559066,-0.017450645076457265,-0.3999999999999999,0.031673520714330175,0.020254765136508066,0.011418755577822109,0.4000000000000003,0.010984578589866598,0.0028889503548594027,0.008095628235007195,0.06148100061575464,-0.008317623992211198,-0.0029000544651375994,-0.005417569527073599,0.17170779926859414,0.011582185140380397,0.0034955427194534004,0.008086642420926996,-0.15826956581591356,0.0036165073759393575,0.0036165073759393575,0.0,0.010614977748238798,nan,1.3264169333870355e-05,0.764096949170735,-9.877771474076091e-05,nan,-0.0001488554288450578,-0.7193234762792781,9.274938751990813e-05,nan,nan,-0.10004992838435132,-2.676223220685059e-05,nan,0.00013811481776919744,4.2884938895141245e-05,0.00011359207323024512,-1.3264169333876104e-05,0.00014885542884509966,0.00012141777911321458,0.0001494452303848345,6.63040466648424e-05,0.003,4.5333653660259285,0.30000000000000004,4.347964232567776,-1139.606604869077,0,0,0.0012273358945305512
643,6.429999999999934,643,6.43,0.03642465217404729,0,riccati_dare,1,1,0.12007304234430194,0.00014598450166762182,0.9991838365030682,5.635014249929034e-05,0.00010751812684626503,0.10751812684626502,0.08776619543058778,5.028632582093051,1,0.7641646792950048,-0.7194341773652186,-0.10002318898378958,0.7641173636495575,-0.7193391152747057,-0.10000631959601895,-0.865706743026549,-0.5005511260537382,-0.0006366197446766909,-0.906249241114992,-0.42274377852289047,-0.00010343447329796018,0.5673769921276184,-0.7878299023445531,-0.10416703543140643,0.9981651902395848,-0.037153528012936185,0.02583433634411491,0.04023003126800006,-0.761941083040773,-0.7609066163887158,-0.0010344666520571977,-2.5481918975433455,-2.5499674249580386,0.0017755274146931121,-1.586124010900927,-1.5824684159405435,-0.003655594960383368,-0.4859942253426747,-0.48703154316104813,0.0010373178183734066,1.5448378909295584,1.5458998026238489,-0.001061911694290485,-2.259524138547094,-2.2607912117724314,0.0012670732253372563,0.035677259800862296,0.03565845695124451,1.8802849617784168e-05,-0.008482988538125524,-0.0035362222738704284,-0.004946766264255095,-0.04460713124248312,-0.031973753605016295,-0.010898751965219111,-0.021075001639797183,-0.4000000000000003,0.03567352071433014,0.020959914847385318,0.01471360586694482,0.4000000000000003,0.009608568801061583,0.003034012909809135,0.006574555891252448,-0.13760097888050293,-0.009899465422276278,-0.003047083876296847,-0.006852381545979431,-0.15818414300650957,0.012796988420324082,0.0036701793490859585,0.009126809071238123,0.12148032799436974,0.0037228416953415115,0.0037228416953415115,0.0,0.010633431940215515,nan,-1.4930308089677735e-05,0.7640674923883908,-9.718690661397744e-05,nan,-0.00014521900918093052,-0.7193468265536006,8.73508116180366e-05,nan,nan,-0.10002490382297044,-1.71483918086357e-06,nan,0.00013068435170646834,3.120403079566267e-05,0.00011011934448236594,1.4930308089680015e-05,0.00014521900918087292,0.00011445506352766855,0.00014598450166756477,3.868876468251258e-05,0.003,4.5333653660259285,0.30000000000000004,4.423362456253933,-1160.2621727328433,0,0,0.001091888467631829
